discounted_reward,final_state_type,free_space_estimate,git_commit_id,hist_validation_hash,i_run,median_planning_time,median_prediction_time,median_updater_time,n_steps,pi_key,planner_hbm_key,simulation_hbm_key,solver_setup_key,undiscounted_reward,combined_median_time,normalized_discounted_reward
-22.99568541948446,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,10120435624552858e3,3140,0.0076586195,0.012397318000000001,0.0108298245,26,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-26,0.030885761999999997,-9.001520883613312
-37.64746051087996,success,-28.94467727277075,5a46325adf0116a43ebc2296b147f08be455863e,12813212661507963e3,3160,0.273720191,0,0.009933779,47,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-47,0.28365397,-8.702783238109209
-35.08973716315973,success,-28.94467727277075,5a46325adf0116a43ebc2296b147f08be455863e,1315713749298594600,3160,0.00220399,0.01205729,0.009641058,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-43,0.023902338,-6.145059890388982
-31.055091413092182,success,-21.432185919278098,5a46325adf0116a43ebc2296b147f08be455863e,14544155142134147e3,3180,0.242079897,0,0.010227702,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.252307599,-9.622905493814084
-32.427095093971644,success,-21.432185919278098,5a46325adf0116a43ebc2296b147f08be455863e,7676165389593522e3,3180,0.01008857,0.011982314,0.009754321,39,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-39,0.031825205,-10.994909174693547
-32.427095093971644,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,15732624949234932e3,3220,0.264412292,0,0.022858203,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-39,0.287270495,-7.144304527131293
-35.738839791528136,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,11489761514408327e3,3220,0.0023997849999999998,0.012030374,0.0103390005,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.0247691595,-10.456049224687785
-28.944677272770747,success,-19.836941046095397,5a46325adf0116a43ebc2296b147f08be455863e,14519694385981467e3,3200,0.27007554050000004,0,0.0097159125,34,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-34,0.279791453,-9.10773622667535
-35.738839791528136,success,-19.836941046095397,5a46325adf0116a43ebc2296b147f08be455863e,561035366910033700,3200,0.1096356565,0.012384357499999998,0.010757556,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.13277757,-15.901898745432739
-36.381451393612856,success,-29.655230500043043,5a46325adf0116a43ebc2296b147f08be455863e,15933243004403462e3,3240,0.296860167,0,0.009173428,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-45,0.306033595,-6.726220893569813
-38.27098590577116,success,-29.655230500043043,5a46325adf0116a43ebc2296b147f08be455863e,10144586589748918e3,3240,0.005674571,0.0123851815,0.009615575500000001,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.027675328000000003,-8.61575540572812
-38.88827604671345,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,16143060569396912e3,3260,0.266665082,0,0.011120096,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.277785178,-15.122547481423833
-40.104399353383855,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,1090857415789659e4,3260,0.035677266,0.012406762,0.009716664,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.057800692,-16.338670788094237
-35.08973716315973,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,8185544505027354e3,3280,0.272164471,0,0.009657862,43,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-43,0.28182233300000004,-7.587770758945108
-36.381451393612856,success,-27.501966404214624,5a46325adf0116a43ebc2296b147f08be455863e,13040799981639877e3,3280,0.00729674,0.018755244,0.015825282,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-45,0.041877266,-8.879484989398232
-42.464525002307106,success,-20.63857163563444,5a46325adf0116a43ebc2296b147f08be455863e,9628561620095302e3,3300,0.289474545,0,0.009219207,55,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-55,0.29869375200000003,-21.825953366672664
-28.226946740172473,success,-20.63857163563444,5a46325adf0116a43ebc2296b147f08be455863e,14390169599770649e3,3300,0.002035846,0.012021747,0.00956392,33,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-33,0.023621513,-7.588375104538031
-47.44035124744374,success,-37.017636879676736,5a46325adf0116a43ebc2296b147f08be455863e,12264011128133036e3,3320,0.33607337000000004,0,0.009638769,64,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-64,0.34571213900000003,-10.422714367767007
-47.965947734969305,success,-37.017636879676736,5a46325adf0116a43ebc2296b147f08be455863e,12549145799572713e3,3320,0.002234945,0.012025416,0.010631077,65,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-65,0.024891438,-10.948310855292569
-138.39129371634368,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,5098375138671046e3,1657,0.272812174,0,0.009643742,67,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-207,0.28245591600000003,-113.10850314950333
-38.27098590577116,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,16680694369130142e3,1657,0.002051072,0.011968870999999999,0.0092138355,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.0232337785,-12.988195338930812
-20.638571635634438,success,-13.12541872310217,5a46325adf0116a43ebc2296b147f08be455863e,17570581042014048e3,1677,0.252019679,0,0.010647198,23,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-23,0.262666877,-7.513152912532268
-22.21786406008531,success,-13.12541872310217,5a46325adf0116a43ebc2296b147f08be455863e,15853521009778807e3,1677,0.002198066,0.012479235,0.00967121,25,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-25,0.024348510999999996,-9.092445336983142
-44.73165228376145,success,-37.64746051087997,5a46325adf0116a43ebc2296b147f08be455863e,14736500930744873e3,1697,0.309262519,0,0.009690994,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.318953513,-7.084191772881482
-43.609480954761196,success,-37.64746051087997,5a46325adf0116a43ebc2296b147f08be455863e,2048687992644392200,1697,0.002837531,0.011796886,0.009535108,57,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-57,0.024169525,-5.962020443881229
-44.173386145213584,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,990285501700203e4,1717,0.28465628,0,0.0099706125,58,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-58,0.29462689249999996,-9.083648982053845
-41.883358588189,success,-35.08973716315974,5a46325adf0116a43ebc2296b147f08be455863e,991269176533562100,1717,0.0022292705,0.0122833855,0.010078973500000001,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-54,0.024591629500000003,-6.793621425029258
-32.427095093971644,success,-16.548623854991238,5a46325adf0116a43ebc2296b147f08be455863e,9210326837069091e3,1737,0.256314303,0,0.010163562,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-39,0.26647786500000004,-15.878471238980406
-38.27098590577116,success,-16.548623854991238,5a46325adf0116a43ebc2296b147f08be455863e,10031613511254168e3,1737,0.025991279,0.0121066705,0.0134266665,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.051524615999999995,-21.722362050779925
-91.82909509397162,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,4605787592618427400,1757,0.266372072,0,0.00970878,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-99,0.276080852,-72.80188191609747
-95.78345139361281,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,9943246503893035e3,1757,0.008403234,0.012836818,0.010915934,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-105,0.032155986000000004,-76.75623821573868
-27.50196640421462,success,-15.705680661607312,5a46325adf0116a43ebc2296b147f08be455863e,2215773629024865e3,1777,0.2427715295,0,0.010308665500000001,32,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-32,0.253080195,-11.796285742607308
-31.74454049896126,success,-15.705680661607312,5a46325adf0116a43ebc2296b147f08be455863e,11302092468583635e3,1777,0.008929934,0.012294018,0.0098575245,38,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-38,0.0310814765,-16.038859837353947
-38.27098590577116,success,-33.771795901601614,5a46325adf0116a43ebc2296b147f08be455863e,12774343179979254e3,1797,0.27876404499999996,0,0.010243976500000002,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.28900802149999993,-4.499190004169549
-38.27098590577116,success,-33.771795901601614,5a46325adf0116a43ebc2296b147f08be455863e,1559384050659089e4,1797,0.0020581685,0.012080037,0.0095420885,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.023680293999999998,-4.499190004169549
-52.941335841434956,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,1950933152652058e3,1817,0.289394771,0,0.009544504,75,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-75,0.298939275,-29.17560727614534
-42.464525002307106,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,1000611878645493e4,1817,0.002257474,0.012298591,0.009434706,55,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-55,0.023990770999999998,-18.69879643701749
-47.965947734969305,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,10287421385108083e3,1837,0.239949898,0,0.009826365,65,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-65,0.249776263,-33.971783199098155
-971.9535735060618,failure,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,5325223677564945e3,1837,0.003219373,0.012055999,0.009735761,17,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1137,0.025011133,-957.9594089701907
-33.77179590160161,success,-22.217864060085315,5a46325adf0116a43ebc2296b147f08be455863e,4610896077449028600,1857,0.268446497,0,0.010746477,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.279192974,-11.553931841516292
-36.381451393612856,success,-22.217864060085315,5a46325adf0116a43ebc2296b147f08be455863e,8455050559040228e3,1857,0.04237893,0.012211312,0.010136783,45,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-45,0.064727025,-14.163587333527541
-143.30423596092382,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,12981556848245217e3,1877,0.27419715749999996,0,0.009530726,60,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-160,0.28372788349999994,-124.27702278304969
-160.5546371915164,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,5931421077939339e3,1877,0.007700577,0.012496885499999999,0.010637805,64,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-184,0.0308352675,-141.52742401364227
-40.703355359850015,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,3966304894608495600,1897,0.2580885675,0,0.009461816,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-52,0.2675503835,-15.420564793009664
-41.883358588189,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,13162247776073294e3,1897,0.0047689575000000005,0.01207949,0.0098543195,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-54,0.026702767,-16.600568021348646
-268.7564064905412,success,-12.247897700103202,5a46325adf0116a43ebc2296b147f08be455863e,1350399930272460500,1917,0.236181902,0,0.012454956,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-332,0.248636858,-256.50850879043804
-1064.8867101408407,failure,-12.247897700103202,5a46325adf0116a43ebc2296b147f08be455863e,5936119362896537e3,1917,0.0028596075,0.011804110999999999,0.0097568775,32,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1412,0.024420596,-1052.6388124407374
-52.46599579942925,success,-34.434077942585596,5a46325adf0116a43ebc2296b147f08be455863e,17915567156106066e3,1937,0.29775449099999995,0,0.010247213500000001,74,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-74,0.3080017045,-18.031917856843656
-149.8282260003443,success,-34.434077942585596,5a46325adf0116a43ebc2296b147f08be455863e,15612933507004418e3,1937,0.006441222,0.012396774,0.009903448499999998,128,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-288,0.028741444499999998,-115.39414805775871
-33.77179590160161,success,-28.94467727277075,5a46325adf0116a43ebc2296b147f08be455863e,9181781813738849e3,1957,0.266057392,0,0.010165057,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.276222449,-4.827118628830856
-34.43407794258559,success,-28.94467727277075,5a46325adf0116a43ebc2296b147f08be455863e,428724661098544500,1957,0.002825229,0.012664369,0.0101027145,42,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-42,0.0255923125,-5.489400669814838
-31.055091413092182,success,-22.217864060085315,5a46325adf0116a43ebc2296b147f08be455863e,13299770199602895e3,1977,0.259447072,0,0.009602484,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.269049556,-8.837227353006867
-78.1973670900926,success,-22.217864060085315,5a46325adf0116a43ebc2296b147f08be455863e,16351400538861648e3,1977,0.005577887,0.012003209,0.010090991,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-97,0.027672087,-55.97950303000728
-43.609480954761196,success,-33.771795901601614,5a46325adf0116a43ebc2296b147f08be455863e,13330825513110813e3,1997,0.274398114,0,0.013878067,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-57,0.288276181,-9.837685053159582
-47.44035124744374,success,-33.771795901601614,5a46325adf0116a43ebc2296b147f08be455863e,1841592624769544400,1997,0.0383464025,0.012441422,0.010477601,64,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-64,0.0612654255,-13.66855534584213
-204.77919054287287,success,-37.017636879676736,5a46325adf0116a43ebc2296b147f08be455863e,17763901962305192e3,2017,0.287455895,0,0.009918872,106,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-326,0.29737476700000004,-167.76155366319614
-70.01629701008007,success,-37.017636879676736,5a46325adf0116a43ebc2296b147f08be455863e,6914145672514786e3,2017,0.012325706,0.012315323,0.010023746,69,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-89,0.034664775,-32.99866013040333
-38.88827604671345,success,-24.52807127963672,5a46325adf0116a43ebc2296b147f08be455863e,18136289979443184e3,2037,0.233036369,0,0.010241262,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.243277631,-14.36020476707673
-47.44035124744374,success,-24.52807127963672,5a46325adf0116a43ebc2296b147f08be455863e,3046459107668587e3,2037,0.007696636,0.012419967,0.009417660000000001,64,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-64,0.029534263,-22.912279967807024
-40.703355359850015,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,14172947627637195e3,2057,0.267280012,0,0.011342839,52,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-52,0.278622851,-10.344677164807404
-41.883358588189,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,16650923580820232e3,2057,0.005227501,0.0124239645,0.0104489205,54,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-54,0.028100386,-11.524680393146387
-46.76966303456024,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,1727950312319508e4,2077,0.263944487,0,0.010696524,31,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.274641011,-29.386525418118914
-90.15053917737406,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,1319195194077133800,2077,0.019825794,0.011893881,0.009582682,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-113,0.041302357,-72.76740156093274
-30.358678195042607,success,-24.52807127963672,5a46325adf0116a43ebc2296b147f08be455863e,6633802987779636e3,2097,0.2791245765,0,0.009851382,36,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-36,0.2889759585,-5.8306069154058875
-32.427095093971644,success,-24.52807127963672,5a46325adf0116a43ebc2296b147f08be455863e,7611438910619155e3,2097,0.005030414,0.012025891,0.009401509,39,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-39,0.026457814,-7.8990238143349245
-38.27098590577116,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,11461330622151647e3,2117,0.2597919555,0,0.009566129999999999,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.2693580855,-14.505257340481545
-39.49939328624632,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,6346625038438837e3,2117,0.0200869695,0.0125857725,0.010240387,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.042913128999999994,-15.7336647209567
-38.88827604671345,success,-32.42709509397165,5a46325adf0116a43ebc2296b147f08be455863e,6946715538953187e3,2137,0.291668419,0,0.00965971,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.301328129,-6.461180952741799
-39.49939328624632,success,-32.42709509397165,5a46325adf0116a43ebc2296b147f08be455863e,12585052974024094e3,2137,0.0022737175000000004,0.012124798499999999,0.0106325615,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.0250310775,-7.0722981922746655
-48.48628825761961,success,-36.38145139361286,5a46325adf0116a43ebc2296b147f08be455863e,5009828817991629e3,2157,0.299280858,0,0.0100351765,66,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-66,0.3093160345,-12.10483686400675
-70.0619608687668,success,-36.38145139361286,5a46325adf0116a43ebc2296b147f08be455863e,12467919541408313e3,2157,0.020649523000000003,0.012381978,0.010245002999999999,120,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-120,0.043276504,-33.68050947515394
-32.427095093971644,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,10602949047795767e3,2177,0.261072035,0,0.009878105,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-39,0.27095014,-7.144304527131293
-35.738839791528136,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,5544363923172654e3,2177,0.0021097069999999997,0.012475522,0.010675688,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.025260916999999997,-10.456049224687785
-43.03987975228404,success,-32.42709509397165,5a46325adf0116a43ebc2296b147f08be455863e,8069814336688824e3,2197,0.296879407,0,0.0096541705,56,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-56,0.3065335775,-10.612784658312385
-41.29632180625151,success,-32.42709509397165,5a46325adf0116a43ebc2296b147f08be455863e,14467322799159767e3,2197,0.002102118,0.01261174,0.010164706,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-53,0.024878564,-8.869226712279861
-39.49939328624632,success,-32.42709509397165,5a46325adf0116a43ebc2296b147f08be455863e,13846396289604934e3,2217,0.275199422,0,0.010091345500000001,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.28529076750000004,-7.0722981922746655
-37.01763687967673,success,-32.42709509397165,5a46325adf0116a43ebc2296b147f08be455863e,12514161785089632e3,2217,0.0022377524999999997,0.011978347,0.009879933,46,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-46,0.0240960325,-4.590541785705078
-31.74454049896126,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,13683816681618018e3,2237,0.23107254049999998,0,0.010830488499999999,38,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-38,0.241903029,-14.361402882519936
-31.74454049896126,success,-17.383137616441324,5a46325adf0116a43ebc2296b147f08be455863e,7412289430590561e3,2237,0.002720104,0.012739881500000001,0.0103817875,38,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-38,0.025841773000000002,-14.361402882519936
-40.104399353383855,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,11621873615527703e3,2257,0.294824707,0,0.009467366,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.304292073,-9.04930794029167
-44.73165228376145,success,-31.055091413092185,5a46325adf0116a43ebc2296b147f08be455863e,955313269973414800,2257,0.020206196,0.012705319,0.012050639,59,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-59,0.044962154000000004,-13.676560870669263
-185.34701522797664,success,-40.10439935338386,5a46325adf0116a43ebc2296b147f08be455863e,14826672122847547e3,2277,0.3223376875,0,0.0103574835,88,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-308,0.332695171,-145.2426158745928
-51.50086297258366,success,-40.10439935338386,5a46325adf0116a43ebc2296b147f08be455863e,7484000873083894e3,2277,0.0021534625,0.01230182,0.009785201,72,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-72,0.0242404835,-11.3964636191998
-26.769663034560224,success,-14.854222890512437,5a46325adf0116a43ebc2296b147f08be455863e,9757550748469514e3,2297,0.265614781,0,0.009442538,31,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-31,0.275057319,-11.915440144047787
-22.21786406008531,success,-14.854222890512437,5a46325adf0116a43ebc2296b147f08be455863e,7582282086657324e3,2297,0.00695405,0.011781898,0.00954467,25,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-25,0.028280618,-7.363641169572874
-39.49939328624632,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,12771620172957843e3,2317,0.30714039049999997,0,0.0103320245,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.31747241499999995,-15.7336647209567
-40.104399353383855,success,-23.765728565289617,5a46325adf0116a43ebc2296b147f08be455863e,5550647855271381e3,2317,0.002557764,0.012254859,0.009235262,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.024047885,-16.338670788094237
-51.010972699579455,success,-36.38145139361286,5a46325adf0116a43ebc2296b147f08be455863e,18257041882292333e3,2337,0.330340217,0,0.014728457,71,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-71,0.34506867399999996,-14.629521305966591
-68.9177377847538,success,-36.38145139361286,5a46325adf0116a43ebc2296b147f08be455863e,10793743939881632e3,2337,0.00619334,0.012075641,0.010007734,71,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-91,0.028276715,-32.53628639114093
-190.3127031437418,success,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,1629034282579384e4,2357,0.278944121,0,0.01042596,56,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-236,0.289370081,-171.28548996586767
-972.5322194253257,failure,-19.02721317787414,5a46325adf0116a43ebc2296b147f08be455863e,1671480017116846e4,2357,0.009614588,0.01488174,0.015044126,23,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1203,0.039540454,-953.5050062474515
-45.83149240331459,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,11548057764451576e3,2377,0.297737658,0,0.010599484,61,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-61,0.308337142,-15.47281420827198
-39.49939328624632,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,1849430659223752400,2377,0.0074346759999999994,0.0123292005,0.0102431015,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.030006978000000004,-9.140715091203706
-179.0386824237966,success,-10.466174574128356,5a46325adf0116a43ebc2296b147f08be455863e,9046815513347257e3,2397,0.242932811,0,0.0100924635,28,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-188,0.2530252745,-168.57250784966823
-1021,failure,-10.466174574128356,5a46325adf0116a43ebc2296b147f08be455863e,4358016682435758600,2397,0.002401908,0.015165266,0.013462675,1,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1021,0.031029849,-1010.5338254258717
-33.77179590160161,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,8316037260028797e3,2417,0.286088002,0,0.009501349,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.295589351,-8.489005334761256
-31.74454049896126,success,-25.28279056684035,5a46325adf0116a43ebc2296b147f08be455863e,157904263390799070,2417,0.002210058,0.011495195,0.009479095,38,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-38,0.023184348,-6.4617499321209095
-227.57939948086306,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,15377494221646735e3,2437,0.26297891149999997,0,0.011991455000000002,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-268,0.27497036649999995,-213.58523494499192
-248.8750803310162,success,-13.994164535871148,5a46325adf0116a43ebc2296b147f08be455863e,6531978774670579e3,2437,0.004745239,0.012209539,0.010397171,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-293,0.027351949,-234.88091579514506
-35.738839791528136,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,12421393240937482e3,2457,0.267401719,0,0.012443985000000001,44,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-44,0.279845704,-8.969176756967908
-34.43407794258559,success,-26.769663034560228,5a46325adf0116a43ebc2296b147f08be455863e,5902807948085229,2457,0.0439398185,0.012233391,0.0097178355,42,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-42,0.065891045,-7.6644149080253605
-46.90944570448863,success,-16.548623854991238,5a46325adf0116a43ebc2296b147f08be455863e,12760425903422947e3,2477,0.271815547,0,0.009738611,63,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-63,0.281554158,-30.360821849497395
-179.36663140114948,success,-16.548623854991238,5a46325adf0116a43ebc2296b147f08be455863e,10504085949715585e3,2477,0.010945469499999999,0.0124081485,0.010041267,80,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-220,0.033394885,-162.81800754615824
-47.44035124744374,success,-38.88827604671346,5a46325adf0116a43ebc2296b147f08be455863e,16860578964086585e3,2497,0.3140106595,0,0.0094556935,64,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-64,0.32346635300000004,-8.552075200730286
-50.51613403997925,success,-38.88827604671346,5a46325adf0116a43ebc2296b147f08be455863e,4426625545997696500,2497,0.0023329365,0.012795394500000001,0.010348251,70,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-70,0.025476582,-11.627857993265792
-91.16942323533426,success,-28.226946740172476,5a46325adf0116a43ebc2296b147f08be455863e,1386706304814535700,2517,0.300077978,0,0.010849737,87,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-127,0.31092771500000005,-62.942476495161785
-38.88827604671345,success,-28.226946740172476,5a46325adf0116a43ebc2296b147f08be455863e,10725238381827967e3,2517,0.002389826,0.012409506,0.009989433,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.024788765,-10.661329306540974
-45.83149240331459,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,4128722452046073300,2537,0.297968115,0,0.010059982,61,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-61,0.308028097,-15.47281420827198
-50.51613403997925,success,-30.35867819504261,5a46325adf0116a43ebc2296b147f08be455863e,7516687744029094e3,2537,0.028022131,0.012988435999999999,0.010036590500000001,70,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-70,0.051047157499999996,-20.15745584493664
