discounted_reward,final_state_type,free_space_estimate,git_commit_id,hist_validation_hash,i_run,median_planning_time,median_prediction_time,median_updater_time,n_close,n_steps,pi_key,planner_hbm_key,simulation_hbm_key,solver_setup_key,undiscounted_reward,combined_median_time,normalized_discounted_reward
-247.5944773883384,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,4431890288228348400,1003,0.265861376,0,0.009328558,11,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-268,0.27518993399999997,-225.3766133282531
-232.53217178864264,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,153400700239724e5,1003,0.003135812,0.012408139,0.010006977,10,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-253,0.025550928,-210.31430772855734
-32.427095093971644,success,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,11330955258282025e3,1023,0.249175403,0,0.009505541,0,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-39,0.25868094399999997,-9.431409674487181
-35.738839791528136,success,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,518282076547197e4,1023,0.0052653215,0.0122843595,0.0098716125,0,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.0274212935,-12.743154372043673
-38.27098590577116,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,8604623960184126e3,1043,0.2338523575,0,0.009659009,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.2435113665,-17.63241427013672
-38.88827604671345,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,13713370475685935e3,1043,0.019419133,0.011968637,0.009559589,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-49,0.040947359,-18.24970441107901
-69.14555293653483,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,2123488583208513800,1063,0.275936762,0,0.009695764,0,117,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-117,0.285632526,-44.61748165689811
-43.609480954761196,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,5327794070534871e3,1063,0.002430012,0.012080688,0.01006004,0,57,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-57,0.024570739999999997,-19.081409675124476
-91.82909509397162,success,-18.20930624027691,dcdd3e8ad0162d692145134a64a0b81109e09d93,7358123353134776e3,1083,0.258528494,0,0.010214731,3,39,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-99,0.268743225,-73.6197888536947
-1021,failure,-18.20930624027691,dcdd3e8ad0162d692145134a64a0b81109e09d93,1475565766926009e4,1083,1.063979231,0.046373173,0.010022789,1,1,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1021,1.120375193,-1002.7906937597231
-38.88827604671345,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,5769675915810204e3,1103,0.271765431,0,0.010027955,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.281793386,-12.118613012153222
-40.104399353383855,success,-26.769663034560228,dcdd3e8ad0162d692145134a64a0b81109e09d93,4911507120214837e3,1103,0.002149436,0.012005506,0.009577458,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-51,0.023732400000000004,-13.334736318823627
-121.04027538619151,success,-30.35867819504261,dcdd3e8ad0162d692145134a64a0b81109e09d93,8400072006292169e3,1123,0.266573908,0,0.009628653,5,55,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-155,0.276202561,-90.6815971911489
-921.3190335565623,failure,-30.35867819504261,dcdd3e8ad0162d692145134a64a0b81109e09d93,2544596494096688e3,1123,0.002091783,0.011805579,0.009875613,10,31,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1231,0.023772975000000002,-890.9603553615198
-31.055091413092182,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,1034315503573914600,1143,0.274083903,0,0.009955975,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.284039878,-7.289362847802565
-27.50196640421462,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,17950010330816993e3,1143,0.002083606,0.012297523000000001,0.009642142,0,32,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-32,0.024023271,-3.7362378389250033
-70.44346445535714,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,7857974275200225e3,1163,0.280053018,0,0.009860677,1,91,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-111,0.28991369499999997,-35.353727292197405
-49.51141112129298,success,-35.08973716315974,dcdd3e8ad0162d692145134a64a0b81109e09d93,10462092097973287e3,1163,0.0415225915,0.012239789000000001,0.010395733,0,68,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-68,0.0641581135,-14.42167395813324
-38.88827604671345,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,1135132615326721e4,1183,0.261194522,0,0.009869035,0,49,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-49,0.271063557,-15.122547481423833
-59.52565975152705,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,6680489160309777e3,1183,0.01028312,0.011914307,0.009474229,1,59,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-79,0.031671656,-35.75993118623744
-853.3174713497274,failure,-26.029962661171947,dcdd3e8ad0162d692145134a64a0b81109e09d93,9999987167728919e3,1203,0.273767083,0,0.010107707,12,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1285,0.28387479000000004,-827.2875086885555
-69.45523050004306,success,-26.029962661171947,dcdd3e8ad0162d692145134a64a0b81109e09d93,1412856812801041e4,1203,0.001992902,0.012141687,0.009703533,2,35,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-75,0.023838122,-43.42526783887111
-75.35660385499122,success,-4.90099501,dcdd3e8ad0162d692145134a64a0b81109e09d93,7719266903122395e3,1223,0.2141977925,0,0.010757475499999999,3,18,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-78,0.224955268,-70.45560884499122
-75.35660385499122,success,-4.90099501,dcdd3e8ad0162d692145134a64a0b81109e09d93,11607878443857965e3,1223,0.0077314015,0.012369983000000001,0.0099616255,3,18,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-78,0.03006301,-70.45560884499122
-39.49939328624632,success,-29.655230500043043,dcdd3e8ad0162d692145134a64a0b81109e09d93,16906017809201916e3,1243,0.287004001,0,0.00981903,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-50,0.296823031,-9.844162786203274
-78.42789915113042,success,-29.655230500043043,dcdd3e8ad0162d692145134a64a0b81109e09d93,10804359041789565e3,1243,0.018242922,0.012131163,0.010289206,1,99,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-119,0.040663291000000004,-48.77266865108737
-44.73165228376145,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,9554306062601882e3,1263,0.245020053,0,0.009720655,0,59,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-59,0.254740708,-20.20358100412473
-889.1024991159135,failure,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,9178700845093575e3,1263,0.002426821,0.011840484,0.009566028,9,33,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1213,0.023833333,-864.5744278362768
-161.7288074391832,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,1308116860818789e3,1283,0.271622406,0,0.009942871,7,43,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-183,0.281565277,-142.70159426130908
-143.08750048104335,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,13967863578129711e3,1283,0.002283421,0.01184192,0.009408398,6,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-163,0.023533739,-124.06028730316922
-40.104399353383855,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,1828347207383862e4,1303,0.288227568,0,0.009787864,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.29801543199999997,-8.35985885442259
-40.703355359850015,success,-31.744540498961264,dcdd3e8ad0162d692145134a64a0b81109e09d93,8439877932566377e3,1303,0.007318213,0.0123602245,0.0097270635,0,52,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-52,0.029405501,-8.95881486088875
-24.528071279636716,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,530909042349546e4,1323,0.241255897,0,0.0102266465,0,28,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-28,0.2514825435,-7.144933663195392
-26.029962661171943,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,7181446626025311e3,1323,0.0283942295,0.013274981500000001,0.0124834825,0,30,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-30,0.0541526935,-8.646825044730619
-43.609480954761196,success,-37.017636879676736,dcdd3e8ad0162d692145134a64a0b81109e09d93,4588195307555167700,1343,0.296523435,0,0.009426371,0,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-57,0.305949806,-6.59184407508446
-41.29632180625151,success,-37.017636879676736,dcdd3e8ad0162d692145134a64a0b81109e09d93,5201398608296589e3,1343,0.002114027,0.0118046,0.009657201,0,53,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-53,0.023575828000000004,-4.278684926574776
-40.104399353383855,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,1063915391482324e4,1363,0.282920481,0,0.00949801,0,51,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-51,0.292418491,-9.04930794029167
-40.703355359850015,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,12586782118240584e3,1363,0.002859931,0.011987698,0.0097619865,0,52,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-52,0.024609615499999998,-9.64826394675783
-28.226946740172473,success,-18.20930624027691,dcdd3e8ad0162d692145134a64a0b81109e09d93,17936387262488396e3,1383,0.25440232,0,0.015158645,0,33,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-33,0.26956096500000004,-10.017640499895563
-29.65523050004304,success,-18.20930624027691,dcdd3e8ad0162d692145134a64a0b81109e09d93,1592016259421189e4,1383,0.013727046,0.012079353,0.01000643,0,35,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-35,0.035812829,-11.44592425976613
-46.90944570448863,success,-42.46452500230711,dcdd3e8ad0162d692145134a64a0b81109e09d93,7135201764427593e3,1403,0.313579157,0,0.010101276,0,63,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-63,0.323680433,-4.44492070218152
-46.373177479281445,success,-42.46452500230711,dcdd3e8ad0162d692145134a64a0b81109e09d93,17356931806003745e3,1403,0.0021222654999999997,0.012010973500000001,0.009436584500000001,0,62,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-62,0.023569823500000003,-3.908652476974332
-54.62912465771579,success,-29.655230500043043,dcdd3e8ad0162d692145134a64a0b81109e09d93,572440468142933e4,1423,0.292763779,0,0.0094246375,1,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-68,0.3021884165,-24.97389415767275
-84.66152362081782,success,-29.655230500043043,dcdd3e8ad0162d692145134a64a0b81109e09d93,1387389471923987e4,1423,0.002126321,0.012432262,0.010708531,3,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-103,0.025267114,-55.00629312077477
-64.12517023181074,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,438335447406877e4,1443,0.299964574,0,0.0094215835,0,102,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-102,0.3093861575,-30.353374330209128
-38.27098590577116,success,-33.771795901601614,dcdd3e8ad0162d692145134a64a0b81109e09d93,1816570382092351700,1443,0.0022296440000000002,0.011924588,0.009830700000000001,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.023984932,-4.499190004169549
-54.465543270196335,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,182332981179324e5,1463,0.2518167605,0,0.010114992,1,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-68,0.2619317525,-32.247679210111016
-35.08973716315973,success,-22.217864060085315,dcdd3e8ad0162d692145134a64a0b81109e09d93,7702213351542523e3,1463,0.002229727,0.011820185,0.009646557,0,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-43,0.023696469,-12.871873103074417
-33.77179590160161,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,8135007434503164e3,1483,0.29218048,0,0.009974441,0,41,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-41,0.302154921,-9.243724621964887
-39.49939328624632,success,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,16532622527487304e3,1483,0.004373972,0.012092741,0.0101324255,0,50,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-50,0.0265991385,-14.971322006609597
-22.99568541948446,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,16543372874614264e3,1503,0.21773394499999998,0,0.009768499,0,26,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-26,0.22750244399999997,-11.634172591097387
-35.738839791528136,success,-11.361512828387072,dcdd3e8ad0162d692145134a64a0b81109e09d93,13831292186180506e3,1503,0.131917504,0.0120645445,0.010155373499999999,0,44,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-44,0.154137422,-24.377326963141066
-953.5600926959373,failure,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,13492684644319855e3,1523,0.270022462,0,0.009654182,13,33,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-1293,0.27967664400000003,-929.0320214163006
-889.1024991159135,failure,-24.52807127963672,dcdd3e8ad0162d692145134a64a0b81109e09d93,2242807250835164400,1523,0.003954122,0.011970795,0.010116783,9,33,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-1213,0.0260417,-864.5744278362768
-28.226946740172473,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,17952473439592417e3,1543,0.262923844,0,0.009659159,0,33,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-33,0.27258300300000005,-9.199733562298334
-26.769663034560224,success,-19.02721317787414,dcdd3e8ad0162d692145134a64a0b81109e09d93,13452263508414654e3,1543,0.002727319,0.012417509,0.010843467,0,31,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-31,0.025988295,-7.742449856686086
-43.609480954761196,success,-13.12541872310217,dcdd3e8ad0162d692145134a64a0b81109e09d93,281277640036018940,1563,0.228518989,0,0.010078922,0,57,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-57,0.238597911,-30.484062231659024
-21.432185919278094,success,-13.12541872310217,dcdd3e8ad0162d692145134a64a0b81109e09d93,6711889378285639e3,1563,0.0082251005,0.012028648,0.0097767125,0,24,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-24,0.030030461,-8.306767196175924
-38.27098590577116,success,-21.432185919278098,dcdd3e8ad0162d692145134a64a0b81109e09d93,387337368865655550,1583,0.26696004949999996,0,0.009897260500000001,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-48,0.27685730999999997,-16.838799986493065
-43.03987975228404,success,-21.432185919278098,dcdd3e8ad0162d692145134a64a0b81109e09d93,16250943803985732e3,1583,0.0298417745,0.0123678575,0.009864825,0,56,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-56,0.052074457000000005,-21.60769383300594
-36.381451393612856,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,5323226858503652e3,1603,0.267888184,0,0.009929429,0,45,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-45,0.27781761299999996,-15.742879757978415
-35.08973716315973,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,12839305811696079e3,1603,0.002122173,0.011846958,0.009839394,0,43,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-43,0.023808525,-14.45116552752529
-37.01763687967673,success,-28.226946740172476,dcdd3e8ad0162d692145134a64a0b81109e09d93,6528341715275453e3,1623,0.281681533,0,0.0093352765,0,46,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-46,0.2910168095,-8.790690139504253
-38.27098590577116,success,-28.226946740172476,dcdd3e8ad0162d692145134a64a0b81109e09d93,7104047994156974e3,1623,0.0021760265,0.013002478500000001,0.0101941995,0,48,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-48,0.025372704500000003,-10.044039165598686
-32.247897700103195,success,-2.9701,dcdd3e8ad0162d692145134a64a0b81109e09d93,1372508322228639e4,1643,0.215848236,0,0.010062841,1,13,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-33,0.225911077,-29.277797700103196
-32.247897700103195,success,-2.9701,dcdd3e8ad0162d692145134a64a0b81109e09d93,14493643749661696e3,1643,0.003032476,0.012464031,0.009279273,1,13,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-33,0.024775779999999997,-29.277797700103196
-192.1487226273689,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,16987752042977837e3,1663,0.269115362,0,0.010017092,12,109,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-349,0.27913245400000003,-171.51015099173446
-49.51141112129298,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,12293689122692438e3,1663,0.09266384999999999,0.012402581499999999,0.0109210075,0,68,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-68,0.115987439,-28.872839485658538
-31.74454049896126,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,3459302750185870300,1683,0.253538571,0,0.009511483000000001,0,38,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-38,0.263050054,-11.907599452865863
-32.427095093971644,success,-19.836941046095397,dcdd3e8ad0162d692145134a64a0b81109e09d93,13839109628026059e3,1683,0.014542975,0.012322415,0.009940078,0,39,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-39,0.036805468,-12.590154047876247
-16.548623854991234,success,-5.8519850599,dcdd3e8ad0162d692145134a64a0b81109e09d93,1405864612596046e4,1703,0.2236410345,0,0.010024283,0,18,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-18,0.2336653175,-10.696638795091236
-18.209306240276906,success,-5.8519850599,dcdd3e8ad0162d692145134a64a0b81109e09d93,17771931719921922e3,1703,0.0072285175,0.01215753,0.0108250075,0,20,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-20,0.030211055,-12.357321180376907
-53.411922483020604,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,9113002942742458e3,1723,0.298562369,0,0.0096543085,0,76,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-76,0.3082166775,-22.35683106992842
-89.21018414625895,success,-31.055091413092185,dcdd3e8ad0162d692145134a64a0b81109e09d93,15652072242200095e3,1723,0.005442837,0.0121291705,0.0100904895,3,78,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-138,0.027662497,-58.15509273316677
-62.01786406008533,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,1227410902205323300,1743,0.247609243,0,0.009333684,2,25,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-65,0.256942927,-45.469240205094096
-67.30196640421464,success,-16.548623854991238,dcdd3e8ad0162d692145134a64a0b81109e09d93,16606409328070613e3,1743,0.18349089899999999,0.0121274805,0.010053837999999999,2,32,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-72,0.20567221749999998,-50.753342549223404
-31.055091413092182,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,3835281647520467500,1763,0.240224166,0,0.009451736,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.24967590199999998,-7.289362847802565
-37.01763687967673,success,-23.765728565289617,dcdd3e8ad0162d692145134a64a0b81109e09d93,15770933429198952e3,1763,0.002431913,0.012087817,0.0094988175,0,46,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-46,0.0240185475,-13.251908314387112
-28.226946740172473,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,15642347731509647e3,1783,0.255856492,0,0.023999415,0,33,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-33,0.279855907,-7.588375104538031
-31.055091413092182,success,-20.63857163563444,dcdd3e8ad0162d692145134a64a0b81109e09d93,9703242681804837e3,1783,0.002334597,0.011961097,0.009433626,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-37,0.02372932,-10.41651977745774
-31.74454049896126,success,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,1349244293176096500,1803,0.273455186,0,0.0163838765,0,38,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-38,0.2898390625,-8.748855079476797
-29.65523050004304,success,-22.995685419484463,dcdd3e8ad0162d692145134a64a0b81109e09d93,382421597408425800,1803,0.014006754,0.01174512,0.009457199,0,35,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-35,0.035209072999999994,-6.659545080558576
-31.055091413092182,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,3328190062395795500,1823,0.238977901,0,0.009582224,0,37,CornerGoalsNonTrivial,_half_goals,_all_goals,POMCPOW,-37,0.248560125,-13.671953796650858
-24.528071279636716,success,-17.383137616441324,dcdd3e8ad0162d692145134a64a0b81109e09d93,14176652863730092e3,1823,0.0032065375000000004,0.012313465,0.010558261499999999,0,28,CornerGoalsNonTrivial,_half_goals,_all_goals,PSRP,-28,0.026078263999999997,-7.144933663195392
